"","V1","DateTime","site","flow"
"3018",3018,"2019-11-11 20:00:00","WA_GF",130.17
"3019",3019,"2019-11-11 21:00:00","WA_GF",130.17
"3020",3020,"2019-11-11 22:00:00","WA_GF",130.17
"3021",3021,"2019-11-11 23:00:00","WA_GF",130.17
"3022",3022,"2019-11-12 00:00:00","WA_GF",125.97
"3023",3023,"2019-11-12 01:00:00","WA_GF",125.97
"3024",3024,"2019-11-12 02:00:00","WA_GF",125.97
"3025",3025,"2019-11-12 03:00:00","WA_GF",125.97
"3026",3026,"2019-11-12 04:00:00","WA_GF",125.97
"3027",3027,"2019-11-12 05:00:00","WA_GF",125.97
"3028",3028,"2019-11-12 06:00:00","WA_GF",125.97
"3029",3029,"2019-11-12 07:00:00","WA_GF",125.97
"3030",3030,"2019-11-12 08:00:00","WA_GF",125.97
"3031",3031,"2019-11-12 09:00:00","WA_GF",125.97
"3032",3032,"2019-11-12 10:00:00","WA_GF",125.97
"3033",3033,"2019-11-12 11:00:00","WA_GF",125.97
"3034",3034,"2019-11-12 12:00:00","WA_GF",125.97
"3035",3035,"2019-11-12 13:00:00","WA_GF",125.97
"3036",3036,"2019-11-12 14:00:00","WA_GF",125.97
"3037",3037,"2019-11-12 15:00:00","WA_GF",125.97
"3038",3038,"2019-11-12 16:00:00","WA_GF",125.97
"3039",3039,"2019-11-12 17:00:00","WA_GF",125.97
"3040",3040,"2019-11-12 18:00:00","WA_GF",125.97
"3041",3041,"2019-11-12 19:00:00","WA_GF",125.97
"3042",3042,"2019-11-12 20:00:00","WA_GF",125.97
"3043",3043,"2019-11-12 21:00:00","WA_GF",125.97
"3044",3044,"2019-11-12 22:00:00","WA_GF",125.97
"3045",3045,"2019-11-12 23:00:00","WA_GF",125.97
"3046",3046,"2019-11-13 00:00:00","WA_GF",120.95
"3047",3047,"2019-11-13 01:00:00","WA_GF",120.95
"3048",3048,"2019-11-13 02:00:00","WA_GF",120.95
"3049",3049,"2019-11-13 03:00:00","WA_GF",120.95
"3050",3050,"2019-11-13 04:00:00","WA_GF",120.95
"3051",3051,"2019-11-13 05:00:00","WA_GF",120.95
"3052",3052,"2019-11-13 06:00:00","WA_GF",120.95
"3053",3053,"2019-11-13 07:00:00","WA_GF",120.95
"3054",3054,"2019-11-13 08:00:00","WA_GF",120.95
"3055",3055,"2019-11-13 09:00:00","WA_GF",120.95
"3056",3056,"2019-11-13 10:00:00","WA_GF",120.95
"3057",3057,"2019-11-13 11:00:00","WA_GF",120.95
"3058",3058,"2019-11-13 12:00:00","WA_GF",120.95
"3059",3059,"2019-11-13 13:00:00","WA_GF",120.95
"3060",3060,"2019-11-13 14:00:00","WA_GF",120.95
"3061",3061,"2019-11-13 15:00:00","WA_GF",120.95
"3062",3062,"2019-11-13 16:00:00","WA_GF",120.95
"3063",3063,"2019-11-13 17:00:00","WA_GF",120.95
"3064",3064,"2019-11-13 18:00:00","WA_GF",120.95
"3065",3065,"2019-11-13 19:00:00","WA_GF",120.95
"3066",3066,"2019-11-13 20:00:00","WA_GF",120.95
"3067",3067,"2019-11-13 21:00:00","WA_GF",120.95
"3068",3068,"2019-11-13 22:00:00","WA_GF",120.95
"3069",3069,"2019-11-13 23:00:00","WA_GF",120.95
"3070",3070,"2019-11-14 00:00:00","WA_GF",120.9
"3071",3071,"2019-11-14 01:00:00","WA_GF",120.9
"3072",3072,"2019-11-14 02:00:00","WA_GF",120.9
"3073",3073,"2019-11-14 03:00:00","WA_GF",120.9
"3074",3074,"2019-11-14 04:00:00","WA_GF",120.9
"3075",3075,"2019-11-14 05:00:00","WA_GF",120.9
"3076",3076,"2019-11-14 06:00:00","WA_GF",120.9
"3077",3077,"2019-11-14 07:00:00","WA_GF",120.9
"3078",3078,"2019-11-14 08:00:00","WA_GF",120.9
"3079",3079,"2019-11-14 09:00:00","WA_GF",120.9
"3080",3080,"2019-11-14 10:00:00","WA_GF",120.9
"3081",3081,"2019-11-14 11:00:00","WA_GF",120.9
"3082",3082,"2019-11-14 12:00:00","WA_GF",120.9
"3083",3083,"2019-11-14 13:00:00","WA_GF",120.9
"3084",3084,"2019-11-14 14:00:00","WA_GF",120.9
"3085",3085,"2019-11-14 15:00:00","WA_GF",120.9
"3086",3086,"2019-11-14 16:00:00","WA_GF",120.9
"3087",3087,"2019-11-14 17:00:00","WA_GF",120.9
"3088",3088,"2019-11-14 18:00:00","WA_GF",120.9
"3089",3089,"2019-11-14 19:00:00","WA_GF",120.9
"3090",3090,"2019-11-14 20:00:00","WA_GF",120.9
"3091",3091,"2019-11-14 21:00:00","WA_GF",120.9
"3092",3092,"2019-11-14 22:00:00","WA_GF",120.9
"3093",3093,"2019-11-14 23:00:00","WA_GF",120.9
"3094",3094,"2019-11-15 00:00:00","WA_GF",122.93
"3095",3095,"2019-11-15 01:00:00","WA_GF",122.93
"3096",3096,"2019-11-15 02:00:00","WA_GF",122.93
"3097",3097,"2019-11-15 03:00:00","WA_GF",122.93
"3098",3098,"2019-11-15 04:00:00","WA_GF",122.93
"3099",3099,"2019-11-15 05:00:00","WA_GF",122.93
"3100",3100,"2019-11-15 06:00:00","WA_GF",122.93
"3101",3101,"2019-11-15 07:00:00","WA_GF",122.93
"3102",3102,"2019-11-15 08:00:00","WA_GF",122.93
"3103",3103,"2019-11-15 09:00:00","WA_GF",122.93
"3104",3104,"2019-11-15 10:00:00","WA_GF",122.93
"3105",3105,"2019-11-15 11:00:00","WA_GF",122.93
"3106",3106,"2019-11-15 12:00:00","WA_GF",122.93
"3107",3107,"2019-11-15 13:00:00","WA_GF",122.93
"3108",3108,"2019-11-15 14:00:00","WA_GF",122.93
"3109",3109,"2019-11-15 15:00:00","WA_GF",122.93
"3110",3110,"2019-11-15 16:00:00","WA_GF",122.93
"3111",3111,"2019-11-15 17:00:00","WA_GF",122.93
"3112",3112,"2019-11-15 18:00:00","WA_GF",122.93
"3113",3113,"2019-11-15 19:00:00","WA_GF",122.93
"3114",3114,"2019-11-15 20:00:00","WA_GF",122.93
"3115",3115,"2019-11-15 21:00:00","WA_GF",122.93
"3116",3116,"2019-11-15 22:00:00","WA_GF",122.93
"3117",3117,"2019-11-15 23:00:00","WA_GF",122.93
"3118",3118,"2019-11-16 00:00:00","WA_GF",117.84
"3119",3119,"2019-11-16 01:00:00","WA_GF",117.84
"3120",3120,"2019-11-16 02:00:00","WA_GF",117.84
"3121",3121,"2019-11-16 03:00:00","WA_GF",117.84
"3122",3122,"2019-11-16 04:00:00","WA_GF",117.84
"3123",3123,"2019-11-16 05:00:00","WA_GF",117.84
"3124",3124,"2019-11-16 06:00:00","WA_GF",117.84
"3125",3125,"2019-11-16 07:00:00","WA_GF",117.84
"3126",3126,"2019-11-16 08:00:00","WA_GF",117.84
"3127",3127,"2019-11-16 09:00:00","WA_GF",117.84
"3128",3128,"2019-11-16 10:00:00","WA_GF",117.84
"3129",3129,"2019-11-16 11:00:00","WA_GF",117.84
"3130",3130,"2019-11-16 12:00:00","WA_GF",117.84
"3131",3131,"2019-11-16 13:00:00","WA_GF",117.84
"3132",3132,"2019-11-16 14:00:00","WA_GF",117.84
"3133",3133,"2019-11-16 15:00:00","WA_GF",117.84
"3134",3134,"2019-11-16 16:00:00","WA_GF",117.84
"3135",3135,"2019-11-16 17:00:00","WA_GF",117.84
"3136",3136,"2019-11-16 18:00:00","WA_GF",117.84
"3137",3137,"2019-11-16 19:00:00","WA_GF",117.84
"3138",3138,"2019-11-16 20:00:00","WA_GF",117.84
"3139",3139,"2019-11-16 21:00:00","WA_GF",117.84
"3140",3140,"2019-11-16 22:00:00","WA_GF",117.84
"3141",3141,"2019-11-16 23:00:00","WA_GF",117.84
"3142",3142,"2019-11-17 00:00:00","WA_GF",117.73
"3143",3143,"2019-11-17 01:00:00","WA_GF",117.73
"3144",3144,"2019-11-17 02:00:00","WA_GF",117.73
"3145",3145,"2019-11-17 03:00:00","WA_GF",117.73
"3146",3146,"2019-11-17 04:00:00","WA_GF",117.73
"3147",3147,"2019-11-17 05:00:00","WA_GF",117.73
"3148",3148,"2019-11-17 06:00:00","WA_GF",117.73
"3149",3149,"2019-11-17 07:00:00","WA_GF",117.73
"3150",3150,"2019-11-17 08:00:00","WA_GF",117.73
"3151",3151,"2019-11-17 09:00:00","WA_GF",117.73
"3152",3152,"2019-11-17 10:00:00","WA_GF",117.73
"3153",3153,"2019-11-17 11:00:00","WA_GF",117.73
"3154",3154,"2019-11-17 12:00:00","WA_GF",117.73
"3155",3155,"2019-11-17 13:00:00","WA_GF",117.73
"3156",3156,"2019-11-17 14:00:00","WA_GF",117.73
"3157",3157,"2019-11-17 15:00:00","WA_GF",117.73
"3158",3158,"2019-11-17 16:00:00","WA_GF",117.73
"3159",3159,"2019-11-17 17:00:00","WA_GF",117.73
"3160",3160,"2019-11-17 18:00:00","WA_GF",117.73
"3161",3161,"2019-11-17 19:00:00","WA_GF",117.73
"3162",3162,"2019-11-17 20:00:00","WA_GF",117.73
"3163",3163,"2019-11-17 21:00:00","WA_GF",117.73
"3164",3164,"2019-11-17 22:00:00","WA_GF",117.73
"3165",3165,"2019-11-17 23:00:00","WA_GF",117.73
"3166",3166,"2019-11-18 00:00:00","WA_GF",123.96
"3167",3167,"2019-11-18 01:00:00","WA_GF",123.96
"3168",3168,"2019-11-18 02:00:00","WA_GF",123.96
"3169",3169,"2019-11-18 03:00:00","WA_GF",123.96
"3170",3170,"2019-11-18 04:00:00","WA_GF",123.96
"3171",3171,"2019-11-18 05:00:00","WA_GF",123.96
"3172",3172,"2019-11-18 06:00:00","WA_GF",123.96
"3173",3173,"2019-11-18 07:00:00","WA_GF",123.96
"3174",3174,"2019-11-18 08:00:00","WA_GF",123.96
"3175",3175,"2019-11-18 09:00:00","WA_GF",123.96
"3176",3176,"2019-11-18 10:00:00","WA_GF",123.96
"3177",3177,"2019-11-18 11:00:00","WA_GF",123.96
"3178",3178,"2019-11-18 12:00:00","WA_GF",123.96
"3179",3179,"2019-11-18 13:00:00","WA_GF",123.96
"3180",3180,"2019-11-18 14:00:00","WA_GF",123.96
"3181",3181,"2019-11-18 15:00:00","WA_GF",123.96
"3182",3182,"2019-11-18 16:00:00","WA_GF",123.96
"3183",3183,"2019-11-18 17:00:00","WA_GF",123.96
"3184",3184,"2019-11-18 18:00:00","WA_GF",123.96
"3185",3185,"2019-11-18 19:00:00","WA_GF",123.96
"3186",3186,"2019-11-18 20:00:00","WA_GF",123.96
"3187",3187,"2019-11-18 21:00:00","WA_GF",123.96
"3188",3188,"2019-11-18 22:00:00","WA_GF",123.96
"3189",3189,"2019-11-18 23:00:00","WA_GF",123.96
"3190",3190,"2019-11-19 00:00:00","WA_GF",122.06
"3191",3191,"2019-11-19 01:00:00","WA_GF",122.06
"3192",3192,"2019-11-19 02:00:00","WA_GF",122.06
"3193",3193,"2019-11-19 03:00:00","WA_GF",122.06
"3194",3194,"2019-11-19 04:00:00","WA_GF",122.06
"3195",3195,"2019-11-19 05:00:00","WA_GF",122.06
"3196",3196,"2019-11-19 06:00:00","WA_GF",122.06
"3197",3197,"2019-11-19 07:00:00","WA_GF",122.06
"3198",3198,"2019-11-19 08:00:00","WA_GF",122.06
"3199",3199,"2019-11-19 09:00:00","WA_GF",122.06
"3200",3200,"2019-11-19 10:00:00","WA_GF",122.06
"3201",3201,"2019-11-19 11:00:00","WA_GF",122.06
"3202",3202,"2019-11-19 12:00:00","WA_GF",122.06
"3203",3203,"2019-11-19 13:00:00","WA_GF",122.06
"3204",3204,"2019-11-19 14:00:00","WA_GF",122.06
"3205",3205,"2019-11-19 15:00:00","WA_GF",122.06
"3206",3206,"2019-11-19 16:00:00","WA_GF",122.06
"3207",3207,"2019-11-19 17:00:00","WA_GF",122.06
"3208",3208,"2019-11-19 18:00:00","WA_GF",122.06
"3209",3209,"2019-11-19 19:00:00","WA_GF",122.06
"3210",3210,"2019-11-19 20:00:00","WA_GF",122.06
"3211",3211,"2019-11-19 21:00:00","WA_GF",122.06
"3212",3212,"2019-11-19 22:00:00","WA_GF",122.06
"3213",3213,"2019-11-19 23:00:00","WA_GF",122.06
"3214",3214,"2019-11-20 00:00:00","WA_GF",124.81
"3215",3215,"2019-11-20 01:00:00","WA_GF",124.81
"3216",3216,"2019-11-20 02:00:00","WA_GF",124.81
"3217",3217,"2019-11-20 03:00:00","WA_GF",124.81
"3218",3218,"2019-11-20 04:00:00","WA_GF",124.81
"3219",3219,"2019-11-20 05:00:00","WA_GF",124.81
"3220",3220,"2019-11-20 06:00:00","WA_GF",124.81
"3221",3221,"2019-11-20 07:00:00","WA_GF",124.81
"3222",3222,"2019-11-20 08:00:00","WA_GF",124.81
"3223",3223,"2019-11-20 09:00:00","WA_GF",124.81
"3224",3224,"2019-11-20 10:00:00","WA_GF",124.81
"3225",3225,"2019-11-20 11:00:00","WA_GF",124.81
"3226",3226,"2019-11-20 12:00:00","WA_GF",124.81
"3227",3227,"2019-11-20 13:00:00","WA_GF",124.81
"3228",3228,"2019-11-20 14:00:00","WA_GF",124.81
"3229",3229,"2019-11-20 15:00:00","WA_GF",124.81
"3230",3230,"2019-11-20 16:00:00","WA_GF",124.81
"3231",3231,"2019-11-20 17:00:00","WA_GF",124.81
"3232",3232,"2019-11-20 18:00:00","WA_GF",124.81
"3233",3233,"2019-11-20 19:00:00","WA_GF",124.81
"3234",3234,"2019-11-20 20:00:00","WA_GF",124.81
"3235",3235,"2019-11-20 21:00:00","WA_GF",124.81
"3236",3236,"2019-11-20 22:00:00","WA_GF",124.81
"3237",3237,"2019-11-20 23:00:00","WA_GF",124.81
"3238",3238,"2019-10-07 00:00:00","WA_LF",0
"3239",3239,"2019-10-07 01:00:00","WA_LF",0
"3240",3240,"2019-10-07 02:00:00","WA_LF",0
"3241",3241,"2019-10-07 03:00:00","WA_LF",0
"3242",3242,"2019-10-07 04:00:00","WA_LF",0
"3243",3243,"2019-10-07 05:00:00","WA_LF",0
"3244",3244,"2019-10-07 06:00:00","WA_LF",0
"3245",3245,"2019-10-07 07:00:00","WA_LF",0
"3246",3246,"2019-10-07 08:00:00","WA_LF",0
"3247",3247,"2019-10-07 09:00:00","WA_LF",0
"3248",3248,"2019-10-07 10:00:00","WA_LF",0
"3249",3249,"2019-10-07 11:00:00","WA_LF",0
"3250",3250,"2019-10-07 12:00:00","WA_LF",0
"3251",3251,"2019-10-07 13:00:00","WA_LF",0
"3252",3252,"2019-10-07 14:00:00","WA_LF",0
"3253",3253,"2019-10-07 15:00:00","WA_LF",0
"3254",3254,"2019-10-07 16:00:00","WA_LF",0
"3255",3255,"2019-10-07 17:00:00","WA_LF",0
"3256",3256,"2019-10-07 18:00:00","WA_LF",0
"3257",3257,"2019-10-07 19:00:00","WA_LF",0
"3258",3258,"2019-10-07 20:00:00","WA_LF",0
"3259",3259,"2019-10-07 21:00:00","WA_LF",0
"3260",3260,"2019-10-07 22:00:00","WA_LF",0
"3261",3261,"2019-10-07 23:00:00","WA_LF",0
"3262",3262,"2019-10-08 00:00:00","WA_LF",0
"3263",3263,"2019-10-08 01:00:00","WA_LF",0
"3264",3264,"2019-10-08 02:00:00","WA_LF",0
"3265",3265,"2019-10-08 03:00:00","WA_LF",0
"3266",3266,"2019-10-08 04:00:00","WA_LF",0
"3267",3267,"2019-10-08 05:00:00","WA_LF",0
"3268",3268,"2019-10-08 06:00:00","WA_LF",0
"3269",3269,"2019-10-08 07:00:00","WA_LF",0
"3270",3270,"2019-10-08 08:00:00","WA_LF",0
"3271",3271,"2019-10-08 09:00:00","WA_LF",0
"3272",3272,"2019-10-08 10:00:00","WA_LF",0
"3273",3273,"2019-10-08 11:00:00","WA_LF",0
"3274",3274,"2019-10-08 12:00:00","WA_LF",0
"3275",3275,"2019-10-08 13:00:00","WA_LF",0
"3276",3276,"2019-10-08 14:00:00","WA_LF",0
"3277",3277,"2019-10-08 15:00:00","WA_LF",0
"3278",3278,"2019-10-08 16:00:00","WA_LF",0
"3279",3279,"2019-10-08 17:00:00","WA_LF",0
"3280",3280,"2019-10-08 18:00:00","WA_LF",0
"3281",3281,"2019-10-08 19:00:00","WA_LF",0
"3282",3282,"2019-10-08 20:00:00","WA_LF",0
"3283",3283,"2019-10-08 21:00:00","WA_LF",0
"3284",3284,"2019-10-08 22:00:00","WA_LF",0
"3285",3285,"2019-10-08 23:00:00","WA_LF",0
"3286",3286,"2019-10-09 00:00:00","WA_LF",0
"3287",3287,"2019-10-09 01:00:00","WA_LF",0
"3288",3288,"2019-10-09 02:00:00","WA_LF",0
"3289",3289,"2019-10-09 03:00:00","WA_LF",0
"3290",3290,"2019-10-09 04:00:00","WA_LF",0
"3291",3291,"2019-10-09 05:00:00","WA_LF",0
"3292",3292,"2019-10-09 06:00:00","WA_LF",0
"3293",3293,"2019-10-09 07:00:00","WA_LF",0
"3294",3294,"2019-10-09 08:00:00","WA_LF",0
"3295",3295,"2019-10-09 09:00:00","WA_LF",0
"3296",3296,"2019-10-09 10:00:00","WA_LF",0
"3297",3297,"2019-10-09 11:00:00","WA_LF",0
"3298",3298,"2019-10-09 12:00:00","WA_LF",0
"3299",3299,"2019-10-09 13:00:00","WA_LF",0
"3300",3300,"2019-10-09 14:00:00","WA_LF",0
"3301",3301,"2019-10-09 15:00:00","WA_LF",0
"3302",3302,"2019-10-09 16:00:00","WA_LF",0
"3303",3303,"2019-10-09 17:00:00","WA_LF",0
"3304",3304,"2019-10-09 18:00:00","WA_LF",0
"3305",3305,"2019-10-09 19:00:00","WA_LF",0
"3306",3306,"2019-10-09 20:00:00","WA_LF",0
"3307",3307,"2019-10-09 21:00:00","WA_LF",0
"3308",3308,"2019-10-09 22:00:00","WA_LF",0
"3309",3309,"2019-10-09 23:00:00","WA_LF",0
"3310",3310,"2019-10-10 00:00:00","WA_LF",0
"3311",3311,"2019-10-10 01:00:00","WA_LF",0
"3312",3312,"2019-10-10 02:00:00","WA_LF",0
"3313",3313,"2019-10-10 03:00:00","WA_LF",0
"3314",3314,"2019-10-10 04:00:00","WA_LF",0
"3315",3315,"2019-10-10 05:00:00","WA_LF",0
"3316",3316,"2019-10-10 06:00:00","WA_LF",0
"3317",3317,"2019-10-10 07:00:00","WA_LF",0
"3318",3318,"2019-10-10 08:00:00","WA_LF",0
"3319",3319,"2019-10-10 09:00:00","WA_LF",0
"3320",3320,"2019-10-10 10:00:00","WA_LF",0
"3321",3321,"2019-10-10 11:00:00","WA_LF",0
"3322",3322,"2019-10-10 12:00:00","WA_LF",0
"3323",3323,"2019-10-10 13:00:00","WA_LF",0
"3324",3324,"2019-10-10 14:00:00","WA_LF",0
"3325",3325,"2019-10-10 15:00:00","WA_LF",0
"3326",3326,"2019-10-10 16:00:00","WA_LF",0
"3327",3327,"2019-10-10 17:00:00","WA_LF",0
"3328",3328,"2019-10-10 18:00:00","WA_LF",0
"3329",3329,"2019-10-10 19:00:00","WA_LF",0
"3330",3330,"2019-10-10 20:00:00","WA_LF",0
"3331",3331,"2019-10-10 21:00:00","WA_LF",0
"3332",3332,"2019-10-10 22:00:00","WA_LF",0
"3333",3333,"2019-10-10 23:00:00","WA_LF",0
"3334",3334,"2019-10-11 00:00:00","WA_LF",0
"3335",3335,"2019-10-11 01:00:00","WA_LF",0
"3336",3336,"2019-10-11 02:00:00","WA_LF",0
"3337",3337,"2019-10-11 03:00:00","WA_LF",0
"3338",3338,"2019-10-11 04:00:00","WA_LF",0
"3339",3339,"2019-10-11 05:00:00","WA_LF",0
"3340",3340,"2019-10-11 06:00:00","WA_LF",0
"3341",3341,"2019-10-11 07:00:00","WA_LF",0
"3342",3342,"2019-10-11 08:00:00","WA_LF",0
"3343",3343,"2019-10-11 09:00:00","WA_LF",0
"3344",3344,"2019-10-11 10:00:00","WA_LF",0
"3345",3345,"2019-10-11 11:00:00","WA_LF",0
"3346",3346,"2019-10-11 12:00:00","WA_LF",0
"3347",3347,"2019-10-11 13:00:00","WA_LF",0
"3348",3348,"2019-10-11 14:00:00","WA_LF",0
"3349",3349,"2019-10-11 15:00:00","WA_LF",0
"3350",3350,"2019-10-11 16:00:00","WA_LF",0
"3351",3351,"2019-10-11 17:00:00","WA_LF",0
"3352",3352,"2019-10-11 18:00:00","WA_LF",0
"3353",3353,"2019-10-11 19:00:00","WA_LF",0
"3354",3354,"2019-10-11 20:00:00","WA_LF",0
"3355",3355,"2019-10-11 21:00:00","WA_LF",0
"3356",3356,"2019-10-11 22:00:00","WA_LF",0
"3357",3357,"2019-10-11 23:00:00","WA_LF",0
"3358",3358,"2019-10-12 00:00:00","WA_LF",0
"3359",3359,"2019-10-12 01:00:00","WA_LF",0
"3360",3360,"2019-10-12 02:00:00","WA_LF",0
"3361",3361,"2019-10-12 03:00:00","WA_LF",0
"3362",3362,"2019-10-12 04:00:00","WA_LF",0
"3363",3363,"2019-10-12 05:00:00","WA_LF",0
"3364",3364,"2019-10-12 06:00:00","WA_LF",0
"3365",3365,"2019-10-12 07:00:00","WA_LF",0
"3366",3366,"2019-10-12 08:00:00","WA_LF",0
"3367",3367,"2019-10-12 09:00:00","WA_LF",0
"3368",3368,"2019-10-12 10:00:00","WA_LF",0
"3369",3369,"2019-10-12 11:00:00","WA_LF",0
"3370",3370,"2019-10-12 12:00:00","WA_LF",0
"3371",3371,"2019-10-12 13:00:00","WA_LF",0
"3372",3372,"2019-10-12 14:00:00","WA_LF",0
"3373",3373,"2019-10-12 15:00:00","WA_LF",0
"3374",3374,"2019-10-12 16:00:00","WA_LF",0
"3375",3375,"2019-10-12 17:00:00","WA_LF",0
"3376",3376,"2019-10-12 18:00:00","WA_LF",0
"3377",3377,"2019-10-12 19:00:00","WA_LF",0
"3378",3378,"2019-10-12 20:00:00","WA_LF",0
"3379",3379,"2019-10-12 21:00:00","WA_LF",0
"3380",3380,"2019-10-12 22:00:00","WA_LF",0
"3381",3381,"2019-10-12 23:00:00","WA_LF",0
"3382",3382,"2019-10-13 00:00:00","WA_LF",0
"3383",3383,"2019-10-13 01:00:00","WA_LF",0
"3384",3384,"2019-10-13 02:00:00","WA_LF",0
"3385",3385,"2019-10-13 03:00:00","WA_LF",0
"3386",3386,"2019-10-13 04:00:00","WA_LF",0
"3387",3387,"2019-10-13 05:00:00","WA_LF",0
"3388",3388,"2019-10-13 06:00:00","WA_LF",0
"3389",3389,"2019-10-13 07:00:00","WA_LF",0
"3390",3390,"2019-10-13 08:00:00","WA_LF",0
"3391",3391,"2019-10-13 09:00:00","WA_LF",0
"3392",3392,"2019-10-13 10:00:00","WA_LF",0
"3393",3393,"2019-10-13 11:00:00","WA_LF",0
"3394",3394,"2019-10-13 12:00:00","WA_LF",0
"3395",3395,"2019-10-13 13:00:00","WA_LF",0
"3396",3396,"2019-10-13 14:00:00","WA_LF",0
"3397",3397,"2019-10-13 15:00:00","WA_LF",0
"3398",3398,"2019-10-13 16:00:00","WA_LF",0
"3399",3399,"2019-10-13 17:00:00","WA_LF",0
"3400",3400,"2019-10-13 18:00:00","WA_LF",0
"3401",3401,"2019-10-13 19:00:00","WA_LF",0
"3402",3402,"2019-10-13 20:00:00","WA_LF",0
"3403",3403,"2019-10-13 21:00:00","WA_LF",0
"3404",3404,"2019-10-13 22:00:00","WA_LF",0
"3405",3405,"2019-10-13 23:00:00","WA_LF",0
"3406",3406,"2019-10-14 00:00:00","WA_LF",0
"3407",3407,"2019-10-14 01:00:00","WA_LF",0
"3408",3408,"2019-10-14 02:00:00","WA_LF",0
"3409",3409,"2019-10-14 03:00:00","WA_LF",0
"3410",3410,"2019-10-14 04:00:00","WA_LF",0
"3411",3411,"2019-10-14 05:00:00","WA_LF",0
"3412",3412,"2019-10-14 06:00:00","WA_LF",0
"3413",3413,"2019-10-14 07:00:00","WA_LF",0
"3414",3414,"2019-10-14 08:00:00","WA_LF",0
"3415",3415,"2019-10-14 09:00:00","WA_LF",0
"3416",3416,"2019-10-14 10:00:00","WA_LF",0
"3417",3417,"2019-10-14 11:00:00","WA_LF",0
"3418",3418,"2019-10-14 12:00:00","WA_LF",0
"3419",3419,"2019-10-14 13:00:00","WA_LF",0
"3420",3420,"2019-10-14 14:00:00","WA_LF",0
"3421",3421,"2019-10-14 15:00:00","WA_LF",0
"3422",3422,"2019-10-14 16:00:00","WA_LF",0
"3423",3423,"2019-10-14 17:00:00","WA_LF",0
"3424",3424,"2019-10-14 18:00:00","WA_LF",0
"3425",3425,"2019-10-14 19:00:00","WA_LF",0
"3426",3426,"2019-10-14 20:00:00","WA_LF",0
"3427",3427,"2019-10-14 21:00:00","WA_LF",0
"3428",3428,"2019-10-14 22:00:00","WA_LF",0
"3429",3429,"2019-10-14 23:00:00","WA_LF",0
"3430",3430,"2019-10-15 00:00:00","WA_LF",0
"3431",3431,"2019-10-15 01:00:00","WA_LF",0
"3432",3432,"2019-10-15 02:00:00","WA_LF",0
"3433",3433,"2019-10-15 03:00:00","WA_LF",0
"3434",3434,"2019-10-15 04:00:00","WA_LF",0
"3435",3435,"2019-10-15 05:00:00","WA_LF",0
"3436",3436,"2019-10-15 06:00:00","WA_LF",0
"3437",3437,"2019-10-15 07:00:00","WA_LF",0
"3438",3438,"2019-10-15 08:00:00","WA_LF",0
"3439",3439,"2019-10-15 09:00:00","WA_LF",0
"3440",3440,"2019-10-15 10:00:00","WA_LF",0
"3441",3441,"2019-10-15 11:00:00","WA_LF",0
"3442",3442,"2019-10-15 12:00:00","WA_LF",0
"3443",3443,"2019-10-15 13:00:00","WA_LF",0
"3444",3444,"2019-10-15 14:00:00","WA_LF",0
"3445",3445,"2019-10-15 15:00:00","WA_LF",0
"3446",3446,"2019-10-15 16:00:00","WA_LF",0
"3447",3447,"2019-10-15 17:00:00","WA_LF",0
"3448",3448,"2019-10-15 18:00:00","WA_LF",0
"3449",3449,"2019-10-15 19:00:00","WA_LF",0
"3450",3450,"2019-10-15 20:00:00","WA_LF",0
"3451",3451,"2019-10-15 21:00:00","WA_LF",0
"3452",3452,"2019-10-15 22:00:00","WA_LF",0
"3453",3453,"2019-10-15 23:00:00","WA_LF",0
"3454",3454,"2019-10-16 00:00:00","WA_LF",0
"3455",3455,"2019-10-16 01:00:00","WA_LF",0
"3456",3456,"2019-10-16 02:00:00","WA_LF",0
"3457",3457,"2019-10-16 03:00:00","WA_LF",0
"3458",3458,"2019-10-16 04:00:00","WA_LF",0
"3459",3459,"2019-10-16 05:00:00","WA_LF",0
"3460",3460,"2019-10-16 06:00:00","WA_LF",0
"3461",3461,"2019-10-16 07:00:00","WA_LF",0
"3462",3462,"2019-10-16 08:00:00","WA_LF",0
"3463",3463,"2019-10-16 09:00:00","WA_LF",0
"3464",3464,"2019-10-16 10:00:00","WA_LF",0
"3465",3465,"2019-10-16 11:00:00","WA_LF",0
"3466",3466,"2019-10-16 12:00:00","WA_LF",0
"3467",3467,"2019-10-16 13:00:00","WA_LF",0
"3468",3468,"2019-10-16 14:00:00","WA_LF",0
"3469",3469,"2019-10-16 15:00:00","WA_LF",0
"3470",3470,"2019-10-16 16:00:00","WA_LF",0
"3471",3471,"2019-10-16 17:00:00","WA_LF",0
"3472",3472,"2019-10-16 18:00:00","WA_LF",0
"3473",3473,"2019-10-16 19:00:00","WA_LF",0
"3474",3474,"2019-10-16 20:00:00","WA_LF",0
"3475",3475,"2019-10-16 21:00:00","WA_LF",0
"3476",3476,"2019-10-16 22:00:00","WA_LF",0
"3477",3477,"2019-10-16 23:00:00","WA_LF",0
"3478",3478,"2019-10-17 00:00:00","WA_LF",0
"3479",3479,"2019-10-17 01:00:00","WA_LF",0
"3480",3480,"2019-10-17 02:00:00","WA_LF",0
"3481",3481,"2019-10-17 03:00:00","WA_LF",0
"3482",3482,"2019-10-17 04:00:00","WA_LF",0
"3483",3483,"2019-10-17 05:00:00","WA_LF",0
"3484",3484,"2019-10-17 06:00:00","WA_LF",0
